user_id,signup_date,country,acquisition_channel
3067,2025-05-08,India,Google Ads
3068,2025-06-09,USA,Facebook Ads
3069,2025-11-30,India,Organic
3070,2025-04-06,UK,Referral
3071,2025-06-10,USA,Organic
3072,2025-10-05,Canada,Facebook Ads
3073,2025-05-20,Canada,Facebook Ads
3074,2025-12-14,UK,Facebook Ads
3075,2025-03-25,Canada,Organic
3076,2025-10-28,USA,Google Ads
3077,2025-08-10,UK,Referral
3078,2025-08-22,Canada,Organic
3079,2025-06-21,India,Facebook Ads
3080,2025-05-16,USA,Facebook Ads
3081,2025-09-01,Canada,Referral
3082,2025-10-06,Canada,Google Ads
3083,2025-05-15,UK,Referral
3084,2025-04-15,UK,Organic
3085,2025-07-24,Canada,Organic
3086,2025-05-13,India,Referral
3087,2026-01-26,USA,Facebook Ads
3088,2025-09-29,Canada,Facebook Ads
3089,2025-03-18,UK,Referral
3090,2025-10-13,Canada,Google Ads
3091,2025-10-13,Canada,Facebook Ads
3092,2025-08-26,USA,Organic
3093,2026-01-22,Canada,Organic
3094,2025-09-01,India,Google Ads
3095,2025-10-20,Canada,Facebook Ads
3096,2026-01-13,India,Google Ads
3097,2025-08-08,Canada,Facebook Ads
3098,2025-10-09,Canada,Organic
3099,2025-06-08,India,Facebook Ads
3100,2026-01-17,USA,Facebook Ads
3101,2025-10-27,India,Referral
3102,2025-05-14,India,Organic
3103,2025-12-22,USA,Organic
3104,2025-09-13,Canada,Organic
3105,2025-04-03,India,Organic
3106,2025-03-03,India,Google Ads
3107,2026-02-03,India,Google Ads
3108,2025-05-24,UK,Facebook Ads
3109,2025-04-20,Canada,Referral
3110,2026-01-24,Canada,Facebook Ads
3111,2025-09-18,UK,Organic
3112,2025-07-14,India,Organic
3113,2025-10-09,USA,Facebook Ads
3114,2025-02-23,Canada,Facebook Ads
3115,2025-06-05,USA,Organic
3116,2025-11-29,USA,Organic
3117,2025-07-27,Canada,Google Ads
3118,2025-07-27,UK,Google Ads
3119,2025-10-28,Canada,Google Ads
3120,2026-02-02,India,Referral
3121,2025-09-12,USA,Facebook Ads
3122,2025-07-10,Canada,Facebook Ads
3123,2025-08-19,India,Google Ads
3124,2025-11-10,UK,Referral
3125,2025-03-23,India,Facebook Ads
3126,2025-04-21,India,Organic
3127,2025-11-29,India,Organic
3128,2025-02-16,USA,Google Ads
3129,2025-04-22,UK,Facebook Ads
3130,2025-03-27,UK,Referral
3131,2026-01-23,India,Organic
3132,2025-04-02,USA,Facebook Ads
3133,2025-07-30,Canada,Google Ads
3134,2026-01-04,UK,Facebook Ads
3135,2025-07-09,UK,Organic
3136,2025-05-22,Canada,Referral
3137,2025-09-19,UK,Organic
3138,2026-01-30,USA,Organic
3139,2025-08-31,India,Facebook Ads
3140,2025-02-20,India,Organic
3141,2025-02-12,Canada,Referral
3142,2025-08-30,India,Organic
3143,2025-05-23,Canada,Facebook Ads
3144,2025-02-27,UK,Organic
3145,2025-06-27,UK,Facebook Ads
3146,2025-05-30,UK,Organic
3147,2025-11-24,India,Facebook Ads
3148,2025-04-20,USA,Facebook Ads
3149,2025-08-23,Canada,Facebook Ads
3150,2026-01-19,India,Facebook Ads
3151,2025-05-08,UK,Facebook Ads
3152,2025-11-04,USA,Referral
3153,2025-08-30,Canada,Referral
3154,2025-05-09,USA,Facebook Ads
3155,2025-08-07,USA,Google Ads
3156,2025-12-21,UK,Facebook Ads
3157,2025-09-21,USA,Organic
3158,2025-02-22,UK,Organic
3159,2025-11-03,Canada,Facebook Ads
3160,2025-07-16,UK,Organic
3161,2025-10-17,Canada,Facebook Ads
3162,2025-08-10,Canada,Facebook Ads
3163,2025-04-09,India,Organic
3164,2025-05-25,Canada,Organic
3165,2025-11-11,USA,Google Ads
3166,2025-11-20,UK,Organic
3167,2025-07-23,USA,Organic
3168,2025-10-31,India,Organic
3169,2025-02-23,Canada,Facebook Ads
3170,2026-01-14,Canada,Facebook Ads
3171,2025-05-15,USA,Organic
3172,2025-05-16,Canada,Google Ads
3173,2025-06-12,Canada,Referral
3174,2025-09-04,UK,Google Ads
3175,2025-10-21,Canada,Organic
3176,2025-02-15,USA,Google Ads
3177,2026-02-09,USA,Google Ads
3178,2025-06-18,Canada,Referral
3179,2025-04-06,Canada,Organic
3180,2026-01-26,USA,Organic
3181,2025-04-10,UK,Organic
3182,2026-01-31,UK,Google Ads
3183,2025-06-12,UK,Google Ads
3184,2026-01-19,UK,Google Ads
3185,2025-05-13,USA,Facebook Ads
3186,2025-11-20,India,Referral
3187,2025-10-21,USA,Referral
3188,2025-08-20,USA,Organic
3189,2025-05-04,India,Google Ads
3190,2025-07-09,UK,Google Ads
3191,2025-07-06,India,Organic
3192,2025-11-23,UK,Organic
3193,2025-04-06,UK,Google Ads
3194,2025-07-06,USA,Referral
3195,2025-08-18,USA,Google Ads
3196,2025-04-13,UK,Organic
3197,2025-06-05,USA,Referral
3198,2025-09-12,USA,Organic
3199,2025-11-23,India,Organic
3200,2026-01-19,UK,Facebook Ads
3201,2025-08-31,Canada,Facebook Ads
3202,2025-02-17,UK,Organic
3203,2025-11-21,UK,Organic
3204,2025-07-30,Canada,Google Ads
3205,2025-12-31,Canada,Google Ads
3206,2025-05-07,India,Facebook Ads
3207,2025-11-22,India,Facebook Ads
3208,2025-02-14,Canada,Organic
3209,2025-02-12,USA,Referral
3210,2025-09-17,India,Google Ads
3211,2025-05-24,India,Referral
3212,2026-02-02,Canada,Google Ads
3213,2025-03-04,USA,Organic
3214,2025-12-16,USA,Organic
3215,2025-08-12,Canada,Organic
3216,2025-07-26,USA,Organic
3217,2026-01-28,India,Google Ads
3218,2026-02-04,India,Referral
3219,2025-11-15,India,Google Ads
3220,2025-05-13,India,Facebook Ads
3221,2025-05-05,USA,Google Ads
3222,2025-02-16,UK,Google Ads
3223,2026-01-09,USA,Facebook Ads
3224,2025-06-12,USA,Facebook Ads
3225,2025-08-04,Canada,Organic
3226,2026-01-12,India,Referral
3227,2025-02-16,India,Organic
3228,2025-10-06,UK,Referral
3229,2025-07-24,USA,Referral
3230,2025-08-02,Canada,Facebook Ads
3231,2026-01-23,UK,Facebook Ads
3232,2025-11-23,USA,Google Ads
3233,2025-09-26,India,Referral
3234,2026-01-17,Canada,Referral
3235,2025-09-09,Canada,Referral
3236,2026-01-10,UK,Google Ads
3237,2025-10-07,USA,Google Ads
3238,2025-04-16,USA,Google Ads
3239,2025-08-22,UK,Organic
3240,2025-05-21,USA,Facebook Ads
3241,2025-08-03,USA,Facebook Ads
3242,2025-11-17,USA,Referral
3243,2025-06-14,India,Google Ads
3244,2026-01-04,Canada,Referral
3245,2025-05-15,UK,Organic
3246,2025-11-14,USA,Organic
3247,2025-06-05,UK,Google Ads
3248,2025-09-16,Canada,Organic
3249,2025-10-03,UK,Google Ads
3250,2025-04-23,USA,Organic
3251,2025-08-29,USA,Organic
3252,2026-02-02,USA,Referral
3253,2025-07-02,Canada,Organic
3254,2025-04-16,USA,Organic
3255,2025-11-05,UK,Referral
3256,2025-06-11,India,Google Ads
3257,2025-08-07,India,Google Ads
3258,2025-08-01,Canada,Organic
3259,2025-12-24,USA,Organic
3260,2025-12-19,India,Google Ads
3261,2025-06-11,USA,Facebook Ads
3262,2025-10-02,USA,Organic
3263,2025-12-22,Canada,Organic
3264,2025-02-12,India,Google Ads
3265,2025-11-03,USA,Google Ads
3266,2025-10-06,India,Referral
3267,2025-07-01,USA,Google Ads
3268,2025-05-15,India,Organic
3269,2025-08-20,Canada,Organic
3270,2025-07-02,India,Organic
3271,2025-03-06,India,Facebook Ads
3272,2025-06-07,India,Referral
3273,2025-03-28,USA,Referral
3274,2025-07-05,India,Referral
3275,2026-01-16,UK,Referral
3276,2025-06-16,USA,Referral
3277,2025-03-02,India,Organic
3278,2025-10-12,Canada,Referral
3279,2025-05-16,UK,Facebook Ads
3280,2025-06-21,UK,Google Ads
3281,2025-05-11,Canada,Facebook Ads
3282,2025-10-04,Canada,Referral
3283,2025-08-13,Canada,Referral
3284,2026-01-16,UK,Referral
3285,2025-04-12,Canada,Facebook Ads
3286,2025-10-10,Canada,Google Ads
3287,2025-03-01,UK,Organic
3288,2025-05-06,UK,Facebook Ads
3289,2025-08-03,Canada,Referral
3290,2025-05-16,India,Google Ads
3291,2025-05-31,UK,Referral
3292,2025-11-17,UK,Referral
3293,2025-06-12,India,Organic
3294,2025-04-02,UK,Organic
3295,2026-02-02,Canada,Organic
3296,2025-03-18,USA,Organic
3297,2026-01-18,UK,Facebook Ads
3298,2026-01-26,India,Organic
3299,2025-12-15,USA,Organic
3300,2025-03-20,UK,Organic
3301,2026-01-22,Canada,Google Ads
3302,2025-05-30,USA,Referral
3303,2025-06-05,UK,Facebook Ads
3304,2025-04-06,UK,Google Ads
3305,2025-05-12,India,Facebook Ads
3306,2025-05-03,USA,Facebook Ads
3307,2025-05-22,Canada,Referral
3308,2025-03-04,Canada,Facebook Ads
3309,2025-02-26,USA,Google Ads
3310,2025-06-04,USA,Facebook Ads
3311,2026-01-25,UK,Organic
3312,2025-04-21,Canada,Facebook Ads
3313,2025-07-15,UK,Organic
3314,2025-05-05,India,Google Ads
3315,2026-02-11,Canada,Facebook Ads
3316,2025-07-19,USA,Referral
3317,2025-11-11,Canada,Google Ads
3318,2025-02-27,India,Facebook Ads
3319,2025-05-08,USA,Referral
3320,2025-08-25,UK,Google Ads
3321,2025-02-13,USA,Referral
3322,2025-05-11,USA,Referral
3323,2025-06-03,Canada,Referral
3324,2025-03-01,USA,Organic
3325,2025-08-12,Canada,Google Ads
3326,2025-06-27,India,Organic
3327,2025-12-12,UK,Referral
3328,2025-05-31,UK,Google Ads
3329,2025-09-05,USA,Referral
3330,2025-08-06,USA,Organic
3331,2025-02-14,India,Referral
3332,2025-04-19,India,Referral
3333,2025-10-22,Canada,Referral
3334,2025-08-15,Canada,Google Ads
3335,2025-05-23,UK,Organic
3336,2025-11-04,USA,Organic
3337,2025-07-02,USA,Google Ads
3338,2025-06-08,India,Google Ads
3339,2025-12-13,Canada,Organic
3340,2025-08-28,UK,Facebook Ads
3341,2025-12-09,Canada,Referral
3342,2025-12-30,USA,Facebook Ads
3343,2025-06-15,Canada,Referral
3344,2025-09-25,UK,Google Ads
3345,2025-07-02,India,Facebook Ads
3346,2025-11-14,USA,Organic
3347,2025-04-01,Canada,Referral
3348,2026-01-23,India,Google Ads
3349,2025-10-29,USA,Facebook Ads
3350,2025-04-22,UK,Organic
3351,2025-03-08,UK,Organic
3352,2025-09-17,UK,Google Ads
3353,2025-06-18,USA,Referral
3354,2025-06-11,USA,Google Ads
3355,2025-05-24,Canada,Referral
3356,2025-10-20,India,Organic
3357,2025-03-04,Canada,Facebook Ads
3358,2025-12-27,UK,Google Ads
3359,2025-08-16,India,Facebook Ads
3360,2025-11-08,USA,Google Ads
3361,2026-02-11,Canada,Referral
3362,2026-02-03,UK,Facebook Ads
3363,2025-09-18,USA,Google Ads
3364,2025-03-30,Canada,Organic
3365,2025-05-17,UK,Google Ads
3366,2025-09-14,India,Referral
3367,2025-05-14,USA,Google Ads
3368,2025-07-27,India,Facebook Ads
3369,2025-07-27,India,Google Ads
3370,2025-11-04,USA,Facebook Ads
3371,2025-02-25,USA,Referral
3372,2025-08-06,USA,Google Ads
3373,2025-02-22,Canada,Google Ads
3374,2025-08-22,USA,Organic
3375,2025-07-06,UK,Referral
3376,2025-07-22,UK,Referral
3377,2026-01-21,Canada,Google Ads
3378,2025-07-22,UK,Referral
3379,2025-06-22,UK,Referral
3380,2025-11-17,India,Google Ads
3381,2025-11-11,USA,Organic
3382,2025-08-14,USA,Referral
3383,2025-07-29,India,Organic
3384,2025-12-08,UK,Facebook Ads
3385,2026-01-16,USA,Facebook Ads
3386,2025-03-08,UK,Organic
3387,2025-06-03,India,Referral
3388,2025-04-14,USA,Referral
3389,2025-08-05,India,Facebook Ads
3390,2026-02-06,Canada,Referral
3391,2025-02-18,India,Referral
3392,2025-12-04,UK,Organic
3393,2026-01-02,India,Referral
3394,2025-11-05,USA,Organic
3395,2025-03-03,USA,Google Ads
3396,2025-04-12,UK,Organic
3397,2025-06-04,USA,Referral
3398,2025-11-03,UK,Organic
3399,2025-03-28,Canada,Organic
3400,2026-01-07,Canada,Google Ads
3401,2025-10-25,Canada,Facebook Ads
3402,2025-08-31,Canada,Referral
3403,2025-12-20,India,Facebook Ads
3404,2025-04-16,Canada,Organic
3405,2025-08-17,USA,Facebook Ads
3406,2025-05-20,UK,Facebook Ads
3407,2025-03-31,India,Referral
3408,2025-06-01,UK,Google Ads
3409,2026-01-28,Canada,Facebook Ads
3410,2026-01-29,India,Organic
3411,2025-03-09,India,Facebook Ads
3412,2025-04-27,USA,Organic
3413,2025-11-04,Canada,Facebook Ads
3414,2025-05-14,UK,Facebook Ads
3415,2026-01-24,Canada,Google Ads
3416,2026-01-10,USA,Organic
3417,2025-04-05,Canada,Facebook Ads
3418,2025-07-01,UK,Organic
3419,2025-05-26,USA,Referral
3420,2025-02-14,India,Referral
3421,2026-01-10,Canada,Referral
3422,2025-11-22,India,Google Ads
3423,2025-05-19,Canada,Organic
3424,2025-06-14,UK,Organic
3425,2025-11-14,India,Organic
3426,2025-08-11,USA,Facebook Ads
3427,2026-01-13,Canada,Organic
3428,2025-11-14,India,Referral
3429,2025-06-29,Canada,Organic
3430,2025-09-07,India,Organic
3431,2025-12-08,India,Facebook Ads
3432,2025-03-15,UK,Organic
3433,2025-08-24,USA,Organic
3434,2025-08-03,Canada,Referral
3435,2025-03-25,India,Referral
3436,2026-01-24,Canada,Organic
3437,2025-02-13,UK,Referral
3438,2025-06-10,India,Facebook Ads
3439,2025-03-01,USA,Referral
3440,2025-08-12,India,Facebook Ads
3441,2025-05-09,India,Organic
3442,2026-02-02,UK,Referral
3443,2026-01-02,UK,Facebook Ads
3444,2025-08-23,UK,Referral
3445,2026-01-04,Canada,Organic
3446,2025-09-17,Canada,Referral
3447,2026-01-02,India,Organic
3448,2025-03-07,USA,Facebook Ads
3449,2025-10-02,India,Organic
3450,2025-04-29,UK,Referral
3451,2025-09-20,UK,Referral
3452,2025-03-09,UK,Google Ads
3453,2025-02-18,UK,Organic
3454,2025-05-22,UK,Referral
3455,2025-10-29,Canada,Facebook Ads
3456,2025-07-08,UK,Google Ads
3457,2025-11-28,USA,Organic
3458,2025-03-18,UK,Facebook Ads
3459,2025-03-12,Canada,Facebook Ads
3460,2025-06-19,Canada,Facebook Ads
3461,2025-04-11,Canada,Organic
3462,2025-06-04,Canada,Facebook Ads
3463,2025-12-07,India,Facebook Ads
3464,2025-06-04,Canada,Referral
3465,2025-09-13,USA,Facebook Ads
3466,2025-04-08,UK,Referral
3467,2025-02-22,Canada,Organic
3468,2025-10-12,India,Facebook Ads
3469,2025-08-07,Canada,Referral
3470,2025-10-14,UK,Organic
3471,2025-06-01,Canada,Google Ads
3472,2025-03-17,UK,Google Ads
3473,2026-01-01,Canada,Facebook Ads
3474,2025-03-06,UK,Google Ads
3475,2025-11-05,USA,Referral
3476,2025-06-03,India,Google Ads
3477,2026-01-10,UK,Organic
3478,2025-10-29,UK,Facebook Ads
3479,2025-05-11,Canada,Referral
3480,2025-06-10,India,Facebook Ads
3481,2025-05-09,India,Referral
3482,2025-12-20,Canada,Organic
3483,2025-06-03,UK,Google Ads
3484,2025-08-03,USA,Facebook Ads
3485,2025-12-16,Canada,Google Ads
3486,2025-06-13,India,Google Ads
3487,2025-08-11,USA,Organic
3488,2025-05-27,USA,Facebook Ads
3489,2025-04-21,UK,Referral
3490,2025-11-11,Canada,Organic
3491,2025-04-04,USA,Google Ads
3492,2026-02-10,Canada,Organic
3493,2026-01-12,USA,Facebook Ads
3494,2025-02-12,UK,Google Ads
3495,2025-12-19,Canada,Google Ads
3496,2025-07-26,India,Facebook Ads
3497,2025-07-29,UK,Referral
3498,2025-08-25,Canada,Referral
3499,2025-05-26,UK,Facebook Ads
3500,2025-10-15,USA,Facebook Ads
3501,2025-03-22,USA,Facebook Ads
3502,2025-06-11,USA,Organic
3503,2025-08-08,Canada,Organic
3504,2025-07-11,USA,Google Ads
3505,2025-07-12,UK,Organic
3506,2025-04-23,USA,Referral
3507,2025-03-03,USA,Referral
3508,2025-10-14,Canada,Google Ads
3509,2025-05-27,USA,Referral
3510,2025-07-21,Canada,Organic
3511,2025-02-28,India,Organic
3512,2025-06-09,Canada,Google Ads
3513,2025-04-20,UK,Organic
3514,2025-06-30,USA,Google Ads
3515,2025-05-31,UK,Organic
3516,2025-04-30,USA,Referral
3517,2025-08-21,UK,Organic
3518,2026-01-06,UK,Facebook Ads
3519,2025-03-08,UK,Referral
3520,2025-03-06,Canada,Facebook Ads
3521,2025-02-21,USA,Google Ads
3522,2025-07-10,India,Facebook Ads
3523,2025-05-12,Canada,Referral
3524,2025-04-21,UK,Referral
3525,2026-01-09,UK,Google Ads
3526,2026-01-17,India,Google Ads
3527,2025-07-17,UK,Facebook Ads
3528,2025-09-18,UK,Organic
3529,2025-05-24,Canada,Facebook Ads
3530,2025-04-28,USA,Referral
3531,2025-06-03,Canada,Facebook Ads
3532,2025-02-28,Canada,Organic
3533,2025-05-23,Canada,Facebook Ads
3534,2025-12-09,Canada,Facebook Ads
3535,2025-12-05,UK,Referral
3536,2025-09-29,UK,Referral
3537,2025-08-31,Canada,Referral
3538,2025-07-24,UK,Google Ads
3539,2025-09-22,UK,Organic
3540,2025-07-10,Canada,Referral
3541,2026-01-14,Canada,Organic
3542,2025-03-10,UK,Organic
3543,2025-10-28,UK,Organic
3544,2025-03-10,USA,Google Ads
3545,2025-06-13,UK,Referral
3546,2025-10-30,USA,Referral
3547,2025-03-12,USA,Referral
3548,2025-03-15,India,Referral
3549,2025-02-24,USA,Facebook Ads
3550,2025-04-14,USA,Facebook Ads
3551,2025-07-13,UK,Referral
3552,2025-06-01,UK,Organic
3553,2025-12-04,Canada,Referral
3554,2025-04-17,USA,Referral
3555,2025-11-21,Canada,Facebook Ads
3556,2025-10-28,USA,Google Ads
3557,2026-02-01,India,Referral
3558,2025-03-31,India,Facebook Ads
3559,2025-07-26,USA,Referral
3560,2025-12-02,UK,Google Ads
3561,2025-09-14,UK,Google Ads
3562,2025-12-25,India,Google Ads
3563,2025-12-06,USA,Google Ads
3564,2026-01-24,Canada,Google Ads
3565,2025-12-11,UK,Referral
3566,2025-02-26,India,Referral
3567,2025-03-31,USA,Facebook Ads
3568,2025-07-02,UK,Organic
3569,2026-01-22,UK,Facebook Ads
3570,2025-05-23,Canada,Google Ads
3571,2025-06-20,India,Organic
3572,2025-06-08,USA,Organic
3573,2025-05-04,India,Organic
3574,2025-02-22,India,Facebook Ads
3575,2025-03-03,Canada,Facebook Ads
3576,2026-02-10,UK,Facebook Ads
3577,2025-07-22,UK,Google Ads
3578,2025-11-06,Canada,Organic
3579,2026-01-29,USA,Referral
3580,2025-12-17,USA,Google Ads
3581,2025-07-31,Canada,Referral
3582,2025-03-23,India,Google Ads
3583,2025-05-30,India,Organic
3584,2025-04-09,USA,Facebook Ads
3585,2025-03-31,India,Organic
3586,2025-02-28,India,Organic
3587,2025-06-10,UK,Organic
3588,2025-04-04,UK,Google Ads
3589,2025-03-02,UK,Referral
3590,2025-11-19,USA,Facebook Ads
3591,2025-03-26,USA,Google Ads
3592,2025-06-14,India,Facebook Ads
3593,2026-02-09,India,Referral
3594,2025-10-07,USA,Google Ads
3595,2025-06-16,Canada,Organic
3596,2025-02-20,UK,Google Ads
3597,2026-01-30,USA,Referral
3598,2025-07-16,India,Facebook Ads
3599,2025-06-05,Canada,Facebook Ads
3600,2025-11-22,UK,Referral
3601,2025-10-09,USA,Referral
3602,2025-03-09,Canada,Referral
3603,2025-11-27,Canada,Google Ads
3604,2026-01-18,Canada,Referral
3605,2025-11-15,USA,Organic
3606,2025-08-03,UK,Google Ads
3607,2025-08-22,UK,Facebook Ads
3608,2025-06-18,USA,Referral
3609,2025-03-07,Canada,Referral
3610,2026-01-13,Canada,Organic
3611,2025-08-21,India,Organic
3612,2025-09-03,India,Facebook Ads
3613,2025-07-21,India,Google Ads
3614,2025-05-12,USA,Google Ads
3615,2025-03-17,Canada,Google Ads
3616,2025-05-30,India,Referral
3617,2025-04-12,Canada,Organic
3618,2025-11-12,Canada,Google Ads
3619,2025-10-15,Canada,Organic
3620,2025-05-29,India,Organic
3621,2025-04-18,India,Google Ads
3622,2025-02-25,India,Facebook Ads
3623,2025-06-15,UK,Facebook Ads
3624,2025-05-12,USA,Facebook Ads
3625,2025-07-08,India,Organic
3626,2025-09-07,Canada,Organic
3627,2025-08-06,India,Google Ads
3628,2025-07-30,Canada,Organic
3629,2025-07-12,UK,Referral
3630,2025-10-09,UK,Google Ads
3631,2025-05-20,India,Referral
3632,2025-05-04,India,Facebook Ads
3633,2025-03-22,India,Referral
3634,2025-10-19,Canada,Facebook Ads
3635,2025-04-22,Canada,Organic
3636,2025-12-25,USA,Referral
3637,2025-11-12,UK,Google Ads
3638,2025-11-10,Canada,Google Ads
3639,2025-03-08,Canada,Referral
3640,2025-06-14,UK,Organic
3641,2025-10-17,USA,Facebook Ads
3642,2025-10-28,USA,Organic
3643,2025-05-31,Canada,Referral
3644,2025-12-15,Canada,Google Ads
3645,2025-05-05,Canada,Referral
3646,2025-07-16,USA,Facebook Ads
3647,2025-07-20,UK,Referral
3648,2025-06-11,Canada,Referral
3649,2025-10-19,India,Facebook Ads
3650,2025-03-09,India,Organic
3651,2025-07-01,USA,Organic
3652,2025-06-03,Canada,Organic
3653,2025-11-19,UK,Google Ads
3654,2025-10-31,UK,Organic
3655,2025-12-28,UK,Referral
3656,2025-07-31,Canada,Google Ads
3657,2026-01-22,Canada,Facebook Ads
3658,2025-05-12,UK,Referral
3659,2025-12-16,USA,Google Ads
3660,2025-12-13,India,Referral
3661,2025-09-26,USA,Facebook Ads
3662,2025-03-14,Canada,Google Ads
3663,2025-09-19,Canada,Organic
3664,2025-06-28,UK,Referral
3665,2025-05-03,UK,Organic
3666,2025-03-19,Canada,Google Ads
3667,2026-01-21,UK,Google Ads
3668,2025-02-15,USA,Referral
3669,2025-12-19,Canada,Organic
3670,2025-10-30,UK,Facebook Ads
3671,2025-05-03,UK,Google Ads
3672,2026-01-26,UK,Referral
3673,2025-12-26,Canada,Facebook Ads
3674,2025-12-10,UK,Facebook Ads
3675,2025-12-07,India,Referral
3676,2025-08-17,Canada,Google Ads
3677,2025-06-12,UK,Google Ads
3678,2025-06-20,USA,Facebook Ads
3679,2025-06-04,India,Organic
3680,2025-04-08,UK,Referral
3681,2025-08-06,India,Facebook Ads
3682,2025-02-28,USA,Facebook Ads
3683,2026-01-16,USA,Facebook Ads
3684,2025-12-25,India,Google Ads
3685,2025-03-15,Canada,Referral
3686,2025-02-23,Canada,Google Ads
3687,2025-07-20,USA,Organic
3688,2025-05-05,Canada,Organic
3689,2025-06-14,Canada,Google Ads
3690,2025-03-10,Canada,Organic
3691,2026-01-17,India,Organic
3692,2025-05-30,India,Facebook Ads
3693,2025-11-08,Canada,Referral
3694,2025-10-01,UK,Referral
3695,2026-02-10,UK,Facebook Ads
3696,2025-07-18,Canada,Google Ads
3697,2025-11-24,UK,Organic
3698,2025-07-05,UK,Facebook Ads
3699,2025-02-17,USA,Organic
3700,2025-07-23,Canada,Facebook Ads
3701,2025-07-07,UK,Referral
3702,2025-04-16,UK,Google Ads
3703,2025-10-05,USA,Referral
3704,2025-04-18,USA,Organic
3705,2025-05-18,Canada,Google Ads
3706,2025-11-08,UK,Facebook Ads
3707,2025-02-23,Canada,Facebook Ads
3708,2025-05-25,Canada,Google Ads
3709,2025-11-07,USA,Organic
3710,2025-08-10,India,Referral
3711,2025-03-11,USA,Facebook Ads
3712,2025-12-08,India,Google Ads
3713,2025-06-03,India,Facebook Ads
3714,2025-11-27,UK,Referral
3715,2025-12-09,India,Organic
3716,2025-07-13,India,Facebook Ads
3717,2026-02-03,UK,Referral
3718,2025-04-15,India,Referral
3719,2025-06-19,India,Google Ads
3720,2025-05-02,Canada,Referral
3721,2025-12-14,Canada,Facebook Ads
3722,2025-11-25,UK,Organic
3723,2025-10-14,USA,Organic
3724,2025-10-03,UK,Google Ads
3725,2025-11-16,UK,Referral
3726,2026-01-23,USA,Organic
3727,2025-12-30,USA,Referral
3728,2025-10-26,UK,Google Ads
3729,2025-03-15,UK,Google Ads
3730,2025-11-12,UK,Google Ads
3731,2025-11-21,USA,Google Ads
3732,2026-01-27,Canada,Referral
3733,2025-06-11,UK,Google Ads
3734,2026-01-17,Canada,Google Ads
3735,2026-02-03,UK,Facebook Ads
3736,2025-08-23,Canada,Organic
3737,2025-12-31,India,Referral
3738,2025-03-24,India,Facebook Ads
3739,2025-07-09,USA,Organic
3740,2025-02-26,UK,Organic
3741,2025-08-14,India,Google Ads
3742,2025-06-11,USA,Facebook Ads
3743,2025-07-09,UK,Google Ads
3744,2025-04-30,India,Referral
3745,2025-03-30,Canada,Google Ads
3746,2025-04-09,USA,Referral
3747,2026-01-06,UK,Facebook Ads
3748,2025-07-25,Canada,Facebook Ads
3749,2025-07-20,India,Facebook Ads
3750,2025-11-09,UK,Google Ads
3751,2025-03-09,Canada,Referral
3752,2026-01-23,USA,Referral
3753,2025-03-08,Canada,Referral
3754,2025-12-03,India,Organic
3755,2026-01-21,India,Facebook Ads
3756,2025-12-12,Canada,Facebook Ads
3757,2025-08-14,India,Facebook Ads
3758,2025-05-24,Canada,Facebook Ads
3759,2026-01-28,Canada,Referral
3760,2025-09-20,UK,Google Ads
3761,2025-02-12,Canada,Google Ads
3762,2025-09-24,UK,Referral
3763,2025-09-27,USA,Facebook Ads
3764,2025-04-13,India,Referral
3765,2025-12-25,Canada,Facebook Ads
3766,2025-11-25,Canada,Organic
3767,2025-06-23,USA,Facebook Ads
3768,2025-07-23,UK,Organic
3769,2025-04-02,UK,Google Ads
3770,2025-12-21,UK,Google Ads
3771,2025-10-30,Canada,Facebook Ads
3772,2025-11-08,UK,Organic
3773,2025-09-21,Canada,Referral
3774,2025-12-04,India,Organic
3775,2025-11-26,Canada,Facebook Ads
3776,2025-03-12,Canada,Facebook Ads
3777,2025-11-05,USA,Google Ads
3778,2025-06-27,India,Organic
3779,2025-03-03,UK,Google Ads
3780,2025-03-28,USA,Facebook Ads
3781,2025-06-09,Canada,Organic
3782,2025-03-25,UK,Organic
3783,2025-12-31,UK,Referral
3784,2025-02-20,USA,Facebook Ads
3785,2025-09-16,UK,Facebook Ads
3786,2025-11-05,Canada,Referral
3787,2025-09-21,India,Facebook Ads
3788,2025-04-02,UK,Google Ads
3789,2025-11-05,UK,Facebook Ads
3790,2025-06-17,India,Google Ads
3791,2025-07-28,Canada,Referral
3792,2025-06-01,India,Facebook Ads
3793,2025-10-03,Canada,Google Ads
3794,2026-01-16,USA,Google Ads
3795,2025-05-18,USA,Google Ads
3796,2025-04-01,Canada,Referral
3797,2025-06-10,USA,Facebook Ads
3798,2026-01-29,USA,Facebook Ads
3799,2025-07-15,India,Organic
3800,2025-03-16,India,Organic
3801,2025-04-24,USA,Facebook Ads
3802,2025-11-30,India,Organic
3803,2025-11-10,India,Organic
3804,2025-12-11,USA,Facebook Ads
3805,2025-08-01,Canada,Referral
3806,2025-10-03,USA,Organic
3807,2025-02-24,Canada,Organic
3808,2026-01-03,UK,Google Ads
3809,2025-05-07,India,Organic
3810,2025-08-19,UK,Organic
3811,2025-04-28,UK,Referral
3812,2025-09-20,USA,Facebook Ads
3813,2025-08-11,Canada,Referral
3814,2025-10-18,UK,Referral
3815,2025-08-26,UK,Organic
3816,2025-08-15,India,Organic
3817,2025-05-23,USA,Google Ads
3818,2025-07-03,UK,Organic
3819,2025-07-03,UK,Referral
3820,2025-06-01,Canada,Google Ads
3821,2025-12-12,Canada,Referral
