user_id,sessions_date,device,,,,,,,,,,,,,,,,,,,,,Mobile
4577,2025-01-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1442,2025-06-16,Desktop,,,,,,,,,,,,,,,,,,,,,
4879,2025-02-23,Tablet,,,,,,,,,,,,,,,,,,,,,
3371,2025-05-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2333,2025-03-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1861,2025-10-28,Desktop,,,,,,,,,,,,,,,,,,,,,
1257,2025-11-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4707,2025-12-19,Desktop,,,,,,,,,,,,,,,,,,,,,
4782,2025-01-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1777,2025-01-09,Desktop,,,,,,,,,,,,,,,,,,,,,
581,2025-01-02,Mobile,,,,,,,,,,,,,,,,,,,,,
1344,2025-12-24,Desktop,,,,,,,,,,,,,,,,,,,,,
1217,2025-02-02,Mobile,,,,,,,,,,,,,,,,,,,,,
2419,2025-04-05,Tablet,,,,,,,,,,,,,,,,,,,,,
2917,2025-07-07,Mobile,,,,,,,,,,,,,,,,,,,,,
1907,2025-01-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2871,2025-02-06,Tablet,,,,,,,,,,,,,,,,,,,,,
93,2025-09-21,Mobile,,,,,,,,,,,,,,,,,,,,,
4994,2025-06-09,Mobile,,,,,,,,,,,,,,,,,,,,,
4700,2025-05-18,Desktop,,,,,,,,,,,,,,,,,,,,,
1439,2025-10-05,Mobile,,,,,,,,,,,,,,,,,,,,,
3352,2025-09-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2911,2025-07-16,Desktop,,,,,,,,,,,,,,,,,,,,,
4446,2025-07-26,Mobile,,,,,,,,,,,,,,,,,,,,,
489,2025-09-14,Desktop,,,,,,,,,,,,,,,,,,,,,
4054,2025-12-14,Tablet,,,,,,,,,,,,,,,,,,,,,
3299,2025-06-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3119,2025-12-16,Desktop,,,,,,,,,,,,,,,,,,,,,
2347,2025-06-02,Mobile,,,,,,,,,,,,,,,,,,,,,
3975,2025-06-21,Tablet,,,,,,,,,,,,,,,,,,,,,
4933,2025-08-10,Mobile,,,,,,,,,,,,,,,,,,,,,
931,2025-11-18,Mobile,,,,,,,,,,,,,,,,,,,,,
2559,2025-11-24,Tablet,,,,,,,,,,,,,,,,,,,,,
3546,2025-03-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1914,2025-03-21,Tablet,,,,,,,,,,,,,,,,,,,,,
606,2025-09-04,Mobile,,,,,,,,,,,,,,,,,,,,,
1922,2025-07-09,Mobile,,,,,,,,,,,,,,,,,,,,,
2302,2025-09-25,Mobile,,,,,,,,,,,,,,,,,,,,,
3476,2025-04-02,Tablet,,,,,,,,,,,,,,,,,,,,,
4010,2025-07-19,Desktop,,,,,,,,,,,,,,,,,,,,,
4568,2025-10-26,Mobile,,,,,,,,,,,,,,,,,,,,,
1372,2025-06-04,Desktop,,,,,,,,,,,,,,,,,,,,,
622,2025-05-14,Tablet,,,,,,,,,,,,,,,,,,,,,
4573,2025-08-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2531,2025-05-11,Tablet,,,,,,,,,,,,,,,,,,,,,
2227,2025-04-22,Mobile,,,,,,,,,,,,,,,,,,,,,
2064,2025-03-24,Tablet,,,,,,,,,,,,,,,,,,,,,
1485,2025-01-23,Tablet,,,,,,,,,,,,,,,,,,,,,
744,2025-07-04,Mobile,,,,,,,,,,,,,,,,,,,,,
3897,2025-02-01,Tablet,,,,,,,,,,,,,,,,,,,,,
2757,2025-05-18,Mobile,,,,,,,,,,,,,,,,,,,,,
3283,2025-01-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2616,2025-07-03,Desktop,,,,,,,,,,,,,,,,,,,,,
4795,2025-07-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2911,2025-11-07,Desktop,,,,,,,,,,,,,,,,,,,,,
235,2025-09-26,Mobile,,,,,,,,,,,,,,,,,,,,,
4807,2025-02-16,Tablet,,,,,,,,,,,,,,,,,,,,,
954,2025-01-15,Desktop,,,,,,,,,,,,,,,,,,,,,
924,2025-12-02,Tablet,,,,,,,,,,,,,,,,,,,,,
4187,2025-02-25,Mobile,,,,,,,,,,,,,,,,,,,,,
4366,2025-01-11,Tablet,,,,,,,,,,,,,,,,,,,,,
1357,2025-04-11,Mobile,,,,,,,,,,,,,,,,,,,,,
2152,2025-12-23,Mobile,,,,,,,,,,,,,,,,,,,,,
809,2025-11-11,Mobile,,,,,,,,,,,,,,,,,,,,,
4200,2025-08-09,Tablet,,,,,,,,,,,,,,,,,,,,,
2711,2025-10-13,Desktop,,,,,,,,,,,,,,,,,,,,,
1015,2025-07-18,Mobile,,,,,,,,,,,,,,,,,,,,,
4833,2025-04-18,Tablet,,,,,,,,,,,,,,,,,,,,,
2167,2025-01-12,Desktop,,,,,,,,,,,,,,,,,,,,,
1152,2025-04-18,Desktop,,,,,,,,,,,,,,,,,,,,,
4736,2025-05-24,Mobile,,,,,,,,,,,,,,,,,,,,,
134,2025-01-14,Tablet,,,,,,,,,,,,,,,,,,,,,
2103,2025-03-06,Desktop,,,,,,,,,,,,,,,,,,,,,
884,2025-05-20,Mobile,,,,,,,,,,,,,,,,,,,,,
1490,2025-08-21,Desktop,,,,,,,,,,,,,,,,,,,,,
1442,2025-03-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3675,2025-01-04,Tablet,,,,,,,,,,,,,,,,,,,,,
2917,2025-07-28,Tablet,,,,,,,,,,,,,,,,,,,,,
4052,2025-09-11,Tablet,,,,,,,,,,,,,,,,,,,,,
3094,2025-03-24,Tablet,,,,,,,,,,,,,,,,,,,,,
1570,2025-02-06,Mobile,,,,,,,,,,,,,,,,,,,,,
1645,2025-03-06,Tablet,,,,,,,,,,,,,,,,,,,,,
3602,2025-01-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1228,2025-07-05,Tablet,,,,,,,,,,,,,,,,,,,,,
2345,2025-12-21,Tablet,,,,,,,,,,,,,,,,,,,,,
1504,2025-01-21,Mobile,,,,,,,,,,,,,,,,,,,,,
4687,2025-08-07,Desktop,,,,,,,,,,,,,,,,,,,,,
3840,2025-12-03,Desktop,,,,,,,,,,,,,,,,,,,,,
332,2025-08-04,Mobile,,,,,,,,,,,,,,,,,,,,,
1607,2025-07-13,Mobile,,,,,,,,,,,,,,,,,,,,,
4382,2025-06-27,Tablet,,,,,,,,,,,,,,,,,,,,,
3799,2025-11-10,Mobile,,,,,,,,,,,,,,,,,,,,,
4469,2025-03-26,Tablet,,,,,,,,,,,,,,,,,,,,,
3480,2025-12-02,Tablet,,,,,,,,,,,,,,,,,,,,,
540,2025-04-25,Tablet,,,,,,,,,,,,,,,,,,,,,
3117,2025-10-17,Desktop,,,,,,,,,,,,,,,,,,,,,
1590,2025-09-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1258,2025-08-17,Mobile,,,,,,,,,,,,,,,,,,,,,
4371,2025-02-25,Mobile,,,,,,,,,,,,,,,,,,,,,
3093,2025-03-08,Desktop,,,,,,,,,,,,,,,,,,,,,
4264,2025-09-22,Desktop,,,,,,,,,,,,,,,,,,,,,
629,2025-01-26,Tablet,,,,,,,,,,,,,,,,,,,,,
4670,2025-12-27,Tablet,,,,,,,,,,,,,,,,,,,,,
3085,2025-04-08,Mobile,,,,,,,,,,,,,,,,,,,,,
188,2025-01-17,Desktop,,,,,,,,,,,,,,,,,,,,,
2769,2025-03-15,Tablet,,,,,,,,,,,,,,,,,,,,,
3901,2025-11-03,Tablet,,,,,,,,,,,,,,,,,,,,,
1638,2025-05-11,Desktop,,,,,,,,,,,,,,,,,,,,,
2278,2025-03-17,Tablet,,,,,,,,,,,,,,,,,,,,,
4234,2025-08-15,Mobile,,,,,,,,,,,,,,,,,,,,,
4923,2025-12-23,Tablet,,,,,,,,,,,,,,,,,,,,,
1718,2025-10-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4141,2025-01-12,Tablet,,,,,,,,,,,,,,,,,,,,,
1935,2025-10-20,Mobile,,,,,,,,,,,,,,,,,,,,,
224,2025-09-26,Desktop,,,,,,,,,,,,,,,,,,,,,
2167,2025-08-01,Desktop,,,,,,,,,,,,,,,,,,,,,
3674,2025-11-09,Tablet,,,,,,,,,,,,,,,,,,,,,
2558,2025-09-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3076,2025-03-25,Tablet,,,,,,,,,,,,,,,,,,,,,
2393,2025-06-28,Desktop,,,,,,,,,,,,,,,,,,,,,
1428,2025-07-12,Tablet,,,,,,,,,,,,,,,,,,,,,
1664,2025-02-08,Mobile,,,,,,,,,,,,,,,,,,,,,
4379,2025-04-22,Mobile,,,,,,,,,,,,,,,,,,,,,
2273,2025-08-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4717,2025-08-07,Tablet,,,,,,,,,,,,,,,,,,,,,
33,2025-01-18,Tablet,,,,,,,,,,,,,,,,,,,,,
426,2025-09-04,Tablet,,,,,,,,,,,,,,,,,,,,,
3135,2025-07-07,Tablet,,,,,,,,,,,,,,,,,,,,,
4795,2025-10-20,Tablet,,,,,,,,,,,,,,,,,,,,,
296,2025-06-20,Desktop,,,,,,,,,,,,,,,,,,,,,
1508,2025-10-14,Mobile,,,,,,,,,,,,,,,,,,,,,
3968,2025-11-07,Mobile,,,,,,,,,,,,,,,,,,,,,
316,2025-05-28,Desktop,,,,,,,,,,,,,,,,,,,,,
2329,2025-06-25,Mobile,,,,,,,,,,,,,,,,,,,,,
4491,2025-04-12,Tablet,,,,,,,,,,,,,,,,,,,,,
1297,2025-12-11,Tablet,,,,,,,,,,,,,,,,,,,,,
310,2025-03-10,Desktop,,,,,,,,,,,,,,,,,,,,,
867,2025-03-02,Desktop,,,,,,,,,,,,,,,,,,,,,
2466,2025-01-04,Mobile,,,,,,,,,,,,,,,,,,,,,
2074,2025-09-23,Tablet,,,,,,,,,,,,,,,,,,,,,
4754,2025-12-14,Mobile,,,,,,,,,,,,,,,,,,,,,
1140,2025-11-08,Tablet,,,,,,,,,,,,,,,,,,,,,
1295,2025-12-16,Mobile,,,,,,,,,,,,,,,,,,,,,
3566,2025-09-03,Mobile,,,,,,,,,,,,,,,,,,,,,
2914,2025-02-01,Mobile,,,,,,,,,,,,,,,,,,,,,
4189,2025-04-12,Desktop,,,,,,,,,,,,,,,,,,,,,
639,2025-10-07,Desktop,,,,,,,,,,,,,,,,,,,,,
1844,2025-08-10,Tablet,,,,,,,,,,,,,,,,,,,,,
1882,2025-10-27,Desktop,,,,,,,,,,,,,,,,,,,,,
812,2025-09-03,Desktop,,,,,,,,,,,,,,,,,,,,,
1508,2025-08-27,Desktop,,,,,,,,,,,,,,,,,,,,,
4459,2025-01-13,Tablet,,,,,,,,,,,,,,,,,,,,,
3434,2025-01-23,Desktop,,,,,,,,,,,,,,,,,,,,,
1931,2025-05-08,Mobile,,,,,,,,,,,,,,,,,,,,,
2180,2025-08-23,Tablet,,,,,,,,,,,,,,,,,,,,,
2814,2025-04-09,Tablet,,,,,,,,,,,,,,,,,,,,,
2862,2025-01-17,Mobile,,,,,,,,,,,,,,,,,,,,,
4810,2025-05-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2679,2025-02-17,Mobile,,,,,,,,,,,,,,,,,,,,,
1323,2025-03-16,Tablet,,,,,,,,,,,,,,,,,,,,,
416,2025-09-06,Desktop,,,,,,,,,,,,,,,,,,,,,
3661,2025-03-02,Tablet,,,,,,,,,,,,,,,,,,,,,
1180,2025-02-13,Tablet,,,,,,,,,,,,,,,,,,,,,
3070,2025-12-14,Tablet,,,,,,,,,,,,,,,,,,,,,
878,2025-11-21,Mobile,,,,,,,,,,,,,,,,,,,,,
2179,2025-01-24,Desktop,,,,,,,,,,,,,,,,,,,,,
79,2025-07-22,Mobile,,,,,,,,,,,,,,,,,,,,,
2458,2025-01-27,Tablet,,,,,,,,,,,,,,,,,,,,,
954,2025-11-11,Tablet,,,,,,,,,,,,,,,,,,,,,
252,2025-12-03,Mobile,,,,,,,,,,,,,,,,,,,,,
4495,2025-02-03,Desktop,,,,,,,,,,,,,,,,,,,,,
4403,2025-02-15,Mobile,,,,,,,,,,,,,,,,,,,,,
4747,2025-05-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1655,2025-02-06,Mobile,,,,,,,,,,,,,,,,,,,,,
1095,2025-07-12,Desktop,,,,,,,,,,,,,,,,,,,,,
3205,2025-01-24,Desktop,,,,,,,,,,,,,,,,,,,,,
1020,2025-04-25,Desktop,,,,,,,,,,,,,,,,,,,,,
981,2025-07-08,Mobile,,,,,,,,,,,,,,,,,,,,,
3864,2025-04-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4352,2025-01-07,Mobile,,,,,,,,,,,,,,,,,,,,,
705,2025-11-28,Mobile,,,,,,,,,,,,,,,,,,,,,
1394,2025-01-27,Desktop,,,,,,,,,,,,,,,,,,,,,
2410,2025-03-27,Mobile,,,,,,,,,,,,,,,,,,,,,
2547,2025-01-16,Desktop,,,,,,,,,,,,,,,,,,,,,
1008,2025-10-22,Tablet,,,,,,,,,,,,,,,,,,,,,
4054,2025-01-16,Desktop,,,,,,,,,,,,,,,,,,,,,
3181,2025-09-01,Tablet,,,,,,,,,,,,,,,,,,,,,
2401,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
462,2025-02-03,Mobile,,,,,,,,,,,,,,,,,,,,,
4824,2025-10-12,Tablet,,,,,,,,,,,,,,,,,,,,,
511,2025-09-10,Desktop,,,,,,,,,,,,,,,,,,,,,
3784,2025-10-14,Mobile,,,,,,,,,,,,,,,,,,,,,
1881,2025-02-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1921,2025-01-15,Desktop,,,,,,,,,,,,,,,,,,,,,
931,2025-10-17,Tablet,,,,,,,,,,,,,,,,,,,,,
4769,2025-11-05,Tablet,,,,,,,,,,,,,,,,,,,,,
1520,2025-03-28,Tablet,,,,,,,,,,,,,,,,,,,,,
156,2025-11-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2919,2025-09-23,Desktop,,,,,,,,,,,,,,,,,,,,,
3659,2025-11-18,Tablet,,,,,,,,,,,,,,,,,,,,,
3392,2025-01-06,Tablet,,,,,,,,,,,,,,,,,,,,,
20,2025-07-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2395,2025-06-08,Mobile,,,,,,,,,,,,,,,,,,,,,
4265,2025-09-13,Tablet,,,,,,,,,,,,,,,,,,,,,
4480,2025-02-09,Tablet,,,,,,,,,,,,,,,,,,,,,
2984,2025-11-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4936,2025-05-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2637,2025-03-25,Desktop,,,,,,,,,,,,,,,,,,,,,
1974,2025-07-26,Mobile,,,,,,,,,,,,,,,,,,,,,
2674,2025-07-28,Tablet,,,,,,,,,,,,,,,,,,,,,
3576,2025-02-19,Desktop,,,,,,,,,,,,,,,,,,,,,
362,2025-02-12,Mobile,,,,,,,,,,,,,,,,,,,,,
4722,2025-06-15,Tablet,,,,,,,,,,,,,,,,,,,,,
817,2025-04-17,Tablet,,,,,,,,,,,,,,,,,,,,,
1576,2025-05-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2644,2025-11-07,Mobile,,,,,,,,,,,,,,,,,,,,,
2090,2025-02-01,Tablet,,,,,,,,,,,,,,,,,,,,,
1158,2025-11-10,Mobile,,,,,,,,,,,,,,,,,,,,,
4738,2025-08-23,Tablet,,,,,,,,,,,,,,,,,,,,,
3644,2025-09-18,Desktop,,,,,,,,,,,,,,,,,,,,,
1100,2025-08-06,Desktop,,,,,,,,,,,,,,,,,,,,,
119,2025-06-01,Tablet,,,,,,,,,,,,,,,,,,,,,
2832,2025-10-07,Tablet,,,,,,,,,,,,,,,,,,,,,
1565,2025-05-24,Tablet,,,,,,,,,,,,,,,,,,,,,
4430,2025-08-25,Mobile,,,,,,,,,,,,,,,,,,,,,
1730,2025-05-13,Desktop,,,,,,,,,,,,,,,,,,,,,
462,2025-11-26,Desktop,,,,,,,,,,,,,,,,,,,,,
3970,2025-11-02,Tablet,,,,,,,,,,,,,,,,,,,,,
713,2025-05-15,Mobile,,,,,,,,,,,,,,,,,,,,,
2392,2025-05-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4074,2025-04-06,Desktop,,,,,,,,,,,,,,,,,,,,,
3557,2025-02-03,Tablet,,,,,,,,,,,,,,,,,,,,,
4775,2025-05-14,Desktop,,,,,,,,,,,,,,,,,,,,,
1043,2025-03-28,Desktop,,,,,,,,,,,,,,,,,,,,,
3717,2025-04-10,Mobile,,,,,,,,,,,,,,,,,,,,,
4079,2025-12-03,Mobile,,,,,,,,,,,,,,,,,,,,,
3391,2025-07-23,Mobile,,,,,,,,,,,,,,,,,,,,,
1149,2025-02-20,Tablet,,,,,,,,,,,,,,,,,,,,,
1510,2025-06-15,Desktop,,,,,,,,,,,,,,,,,,,,,
2707,2025-06-12,Mobile,,,,,,,,,,,,,,,,,,,,,
1902,2025-06-24,Desktop,,,,,,,,,,,,,,,,,,,,,
3775,2025-09-20,Desktop,,,,,,,,,,,,,,,,,,,,,
2205,2025-08-11,Mobile,,,,,,,,,,,,,,,,,,,,,
1381,2025-08-12,Desktop,,,,,,,,,,,,,,,,,,,,,
1622,2025-11-24,Desktop,,,,,,,,,,,,,,,,,,,,,
2171,2025-05-13,Tablet,,,,,,,,,,,,,,,,,,,,,
69,2025-01-03,Tablet,,,,,,,,,,,,,,,,,,,,,
1396,2025-02-11,Mobile,,,,,,,,,,,,,,,,,,,,,
1422,2025-08-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1981,2025-06-26,Desktop,,,,,,,,,,,,,,,,,,,,,
4114,2025-05-09,Tablet,,,,,,,,,,,,,,,,,,,,,
3808,2025-09-19,Tablet,,,,,,,,,,,,,,,,,,,,,
2730,2025-02-15,Mobile,,,,,,,,,,,,,,,,,,,,,
535,2025-01-18,Desktop,,,,,,,,,,,,,,,,,,,,,
886,2025-11-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4422,2025-12-03,Tablet,,,,,,,,,,,,,,,,,,,,,
3292,2025-11-05,Mobile,,,,,,,,,,,,,,,,,,,,,
1282,2025-06-23,Mobile,,,,,,,,,,,,,,,,,,,,,
1991,2025-03-20,Mobile,,,,,,,,,,,,,,,,,,,,,
3762,2025-08-23,Desktop,,,,,,,,,,,,,,,,,,,,,
831,2025-10-24,Mobile,,,,,,,,,,,,,,,,,,,,,
1470,2025-04-06,Tablet,,,,,,,,,,,,,,,,,,,,,
604,2025-08-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2677,2025-01-17,Tablet,,,,,,,,,,,,,,,,,,,,,
165,2025-07-15,Desktop,,,,,,,,,,,,,,,,,,,,,
470,2025-01-08,Mobile,,,,,,,,,,,,,,,,,,,,,
2964,2025-06-21,Mobile,,,,,,,,,,,,,,,,,,,,,
2820,2025-02-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1334,2025-08-07,Tablet,,,,,,,,,,,,,,,,,,,,,
3163,2025-10-12,Tablet,,,,,,,,,,,,,,,,,,,,,
954,2025-11-22,Mobile,,,,,,,,,,,,,,,,,,,,,
3522,2025-03-17,Mobile,,,,,,,,,,,,,,,,,,,,,
2926,2025-06-10,Desktop,,,,,,,,,,,,,,,,,,,,,
1226,2025-10-28,Mobile,,,,,,,,,,,,,,,,,,,,,
2247,2025-12-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1870,2025-05-15,Desktop,,,,,,,,,,,,,,,,,,,,,
2093,2025-08-05,Desktop,,,,,,,,,,,,,,,,,,,,,
2879,2025-12-09,Mobile,,,,,,,,,,,,,,,,,,,,,
3390,2025-06-19,Desktop,,,,,,,,,,,,,,,,,,,,,
2295,2025-12-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1230,2025-02-22,Tablet,,,,,,,,,,,,,,,,,,,,,
4325,2025-05-06,Mobile,,,,,,,,,,,,,,,,,,,,,
4495,2025-07-21,Desktop,,,,,,,,,,,,,,,,,,,,,
958,2025-04-21,Mobile,,,,,,,,,,,,,,,,,,,,,
1070,2025-10-02,Mobile,,,,,,,,,,,,,,,,,,,,,
3319,2025-06-07,Mobile,,,,,,,,,,,,,,,,,,,,,
3528,2025-05-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2247,2025-02-28,Mobile,,,,,,,,,,,,,,,,,,,,,
2948,2025-10-05,Tablet,,,,,,,,,,,,,,,,,,,,,
1193,2025-10-12,Desktop,,,,,,,,,,,,,,,,,,,,,
3969,2025-03-13,Tablet,,,,,,,,,,,,,,,,,,,,,
2437,2025-09-08,Desktop,,,,,,,,,,,,,,,,,,,,,
2483,2025-06-01,Desktop,,,,,,,,,,,,,,,,,,,,,
3939,2025-12-04,Mobile,,,,,,,,,,,,,,,,,,,,,
4965,2025-02-22,Tablet,,,,,,,,,,,,,,,,,,,,,
3148,2025-01-07,Desktop,,,,,,,,,,,,,,,,,,,,,
140,2025-02-08,Mobile,,,,,,,,,,,,,,,,,,,,,
2993,2025-08-24,Desktop,,,,,,,,,,,,,,,,,,,,,
2573,2025-08-25,Tablet,,,,,,,,,,,,,,,,,,,,,
152,2025-03-06,Desktop,,,,,,,,,,,,,,,,,,,,,
3531,2025-03-24,Desktop,,,,,,,,,,,,,,,,,,,,,
2961,2025-12-04,Desktop,,,,,,,,,,,,,,,,,,,,,
2983,2025-04-28,Desktop,,,,,,,,,,,,,,,,,,,,,
4598,2025-03-23,Tablet,,,,,,,,,,,,,,,,,,,,,
729,2025-08-01,Desktop,,,,,,,,,,,,,,,,,,,,,
1298,2025-12-16,Desktop,,,,,,,,,,,,,,,,,,,,,
1261,2025-02-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3355,2025-06-15,Tablet,,,,,,,,,,,,,,,,,,,,,
471,2025-06-13,Desktop,,,,,,,,,,,,,,,,,,,,,
606,2025-10-11,Desktop,,,,,,,,,,,,,,,,,,,,,
2728,2025-06-21,Tablet,,,,,,,,,,,,,,,,,,,,,
3065,2025-10-25,Tablet,,,,,,,,,,,,,,,,,,,,,
2147,2025-10-19,Desktop,,,,,,,,,,,,,,,,,,,,,
1105,2025-05-25,Tablet,,,,,,,,,,,,,,,,,,,,,
2592,2025-04-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4491,2025-02-11,Mobile,,,,,,,,,,,,,,,,,,,,,
4687,2025-09-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4825,2025-10-16,Mobile,,,,,,,,,,,,,,,,,,,,,
3890,2025-07-03,Tablet,,,,,,,,,,,,,,,,,,,,,
4599,2025-10-20,Mobile,,,,,,,,,,,,,,,,,,,,,
1868,2025-11-26,Desktop,,,,,,,,,,,,,,,,,,,,,
1887,2025-05-07,Mobile,,,,,,,,,,,,,,,,,,,,,
3281,2025-12-04,Tablet,,,,,,,,,,,,,,,,,,,,,
459,2025-09-06,Mobile,,,,,,,,,,,,,,,,,,,,,
483,2025-06-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1927,2025-04-27,Mobile,,,,,,,,,,,,,,,,,,,,,
4779,2025-07-08,Desktop,,,,,,,,,,,,,,,,,,,,,
3737,2025-04-12,Mobile,,,,,,,,,,,,,,,,,,,,,
3785,2025-05-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1843,2025-10-20,Tablet,,,,,,,,,,,,,,,,,,,,,
4740,2025-01-18,Desktop,,,,,,,,,,,,,,,,,,,,,
2781,2025-08-25,Mobile,,,,,,,,,,,,,,,,,,,,,
2737,2025-01-03,Mobile,,,,,,,,,,,,,,,,,,,,,
3136,2025-08-15,Tablet,,,,,,,,,,,,,,,,,,,,,
1190,2025-03-20,Desktop,,,,,,,,,,,,,,,,,,,,,
3719,2025-02-06,Mobile,,,,,,,,,,,,,,,,,,,,,
2797,2025-10-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4563,2025-03-18,Desktop,,,,,,,,,,,,,,,,,,,,,
1857,2025-03-17,Mobile,,,,,,,,,,,,,,,,,,,,,
2599,2025-07-08,Mobile,,,,,,,,,,,,,,,,,,,,,
1556,2025-03-27,Tablet,,,,,,,,,,,,,,,,,,,,,
2483,2025-07-11,Tablet,,,,,,,,,,,,,,,,,,,,,
394,2025-10-24,Desktop,,,,,,,,,,,,,,,,,,,,,
813,2025-06-27,Desktop,,,,,,,,,,,,,,,,,,,,,
2290,2025-02-16,Mobile,,,,,,,,,,,,,,,,,,,,,
4956,2025-05-04,Tablet,,,,,,,,,,,,,,,,,,,,,
2463,2025-09-07,Desktop,,,,,,,,,,,,,,,,,,,,,
3027,2025-06-16,Mobile,,,,,,,,,,,,,,,,,,,,,
112,2025-04-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4371,2025-05-12,Tablet,,,,,,,,,,,,,,,,,,,,,
3135,2025-03-27,Tablet,,,,,,,,,,,,,,,,,,,,,
3252,2025-02-04,Mobile,,,,,,,,,,,,,,,,,,,,,
4202,2025-08-19,Tablet,,,,,,,,,,,,,,,,,,,,,
406,2025-03-21,Tablet,,,,,,,,,,,,,,,,,,,,,
3741,2025-05-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3358,2025-06-10,Mobile,,,,,,,,,,,,,,,,,,,,,
560,2025-10-20,Mobile,,,,,,,,,,,,,,,,,,,,,
3928,2025-08-28,Tablet,,,,,,,,,,,,,,,,,,,,,
1528,2025-07-28,Desktop,,,,,,,,,,,,,,,,,,,,,
4070,2025-12-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1403,2025-09-05,Desktop,,,,,,,,,,,,,,,,,,,,,
1442,2025-02-10,Mobile,,,,,,,,,,,,,,,,,,,,,
1178,2025-07-22,Tablet,,,,,,,,,,,,,,,,,,,,,
4773,2025-12-01,Mobile,,,,,,,,,,,,,,,,,,,,,
3187,2025-06-24,Tablet,,,,,,,,,,,,,,,,,,,,,
1381,2025-07-20,Desktop,,,,,,,,,,,,,,,,,,,,,
41,2025-06-03,Desktop,,,,,,,,,,,,,,,,,,,,,
859,2025-01-08,Desktop,,,,,,,,,,,,,,,,,,,,,
2354,2025-06-06,Mobile,,,,,,,,,,,,,,,,,,,,,
2068,2025-04-26,Tablet,,,,,,,,,,,,,,,,,,,,,
3353,2025-08-16,Mobile,,,,,,,,,,,,,,,,,,,,,
2613,2025-08-27,Mobile,,,,,,,,,,,,,,,,,,,,,
2028,2025-07-24,Desktop,,,,,,,,,,,,,,,,,,,,,
3504,2025-11-01,Desktop,,,,,,,,,,,,,,,,,,,,,
527,2025-11-21,Tablet,,,,,,,,,,,,,,,,,,,,,
560,2025-02-17,Tablet,,,,,,,,,,,,,,,,,,,,,
1151,2025-08-17,Tablet,,,,,,,,,,,,,,,,,,,,,
2614,2025-03-20,Mobile,,,,,,,,,,,,,,,,,,,,,
4229,2025-02-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2728,2025-01-12,Mobile,,,,,,,,,,,,,,,,,,,,,
1563,2025-05-20,Tablet,,,,,,,,,,,,,,,,,,,,,
1885,2025-08-28,Desktop,,,,,,,,,,,,,,,,,,,,,
435,2025-09-08,Tablet,,,,,,,,,,,,,,,,,,,,,
2159,2025-02-24,Desktop,,,,,,,,,,,,,,,,,,,,,
3499,2025-12-11,Tablet,,,,,,,,,,,,,,,,,,,,,
3563,2025-01-16,Mobile,,,,,,,,,,,,,,,,,,,,,
2309,2025-09-16,Tablet,,,,,,,,,,,,,,,,,,,,,
2717,2025-11-14,Mobile,,,,,,,,,,,,,,,,,,,,,
4450,2025-04-15,Tablet,,,,,,,,,,,,,,,,,,,,,
